Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Month_Year,Profit Margin,Profit Flag,Sale Bend
806,US-2023-119137,7/23/2023,7/27/2023,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.94,8,0.2,179.19,Jul,2023,23-Jul,17.50%,Profitable,High
807,US-2023-145254,7/23/2023,7/27/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.75,6,0.2,60.48,Jul,2023,23-Jul,10.00%,Profitable,High
812,US-2023-143917,7/25/2023,7/27/2023,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5,0,327.51,Jul,2023,23-Jul,4.00%,Profitable,High
815,US-2023-126760,7/26/2023,8/2/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.35,3,0.2,-109.58,Jul,2023,23-Jul,-16.30%,Loss,High
822,US-2023-169019,7/26/2023,7/30/2023,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.58,8,0.8,-3701.89,Jul,2023,23-Jul,-170.00%,Loss,High
828,US-2023-126760,7/26/2023,8/2/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.98,2,0.2,114,Jul,2023,23-Jul,12.50%,Profitable,High
835,US-2023-111192,7/30/2023,8/5/2023,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,259.89,Jul,2023,23-Jul,19.00%,Profitable,High
843,US-2023-106299,8/2/2023,8/8/2023,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0,226.36,Aug,2023,23-Aug,27.00%,Profitable,High
852,US-2023-126361,8/4/2023,8/9/2023,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,Aug,2023,23-Aug,28.00%,Profitable,High
860,US-2023-117968,8/5/2023,8/7/2023,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0,294.67,Aug,2023,23-Aug,26.00%,Profitable,High
883,US-2023-124478,8/8/2023,8/12/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,275,Aug,2023,23-Aug,50.00%,Profitable,High
884,US-2023-131450,8/8/2023,8/15/2023,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,0.2,434.99,Aug,2023,23-Aug,36.30%,Profitable,High
891,US-2023-169726,8/9/2023,8/13/2023,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.74,7,0.2,643.98,Aug,2023,23-Aug,31.30%,Profitable,High
897,US-2023-166471,8/9/2023,8/13/2023,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,0.2,68.2,Aug,2023,23-Aug,6.30%,Profitable,High
913,US-2023-109897,8/12/2023,8/16/2023,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.34,8,0.2,50.4,Aug,2023,23-Aug,6.30%,Profitable,High
923,US-2023-142839,8/16/2023,8/20/2023,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.09,6,0.4,-227.49,Aug,2023,23-Aug,-26.70%,Loss,High
929,US-2023-156559,8/19/2023,8/26/2023,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0,172.48,Aug,2023,23-Aug,27.00%,Profitable,High
938,US-2023-114321,8/20/2023,8/25/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.07,Aug,2023,23-Aug,29.00%,Profitable,High
940,US-2023-114321,8/20/2023,8/25/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0,421.59,Aug,2023,23-Aug,47.00%,Profitable,High
972,US-2023-103660,8/25/2023,8/30/2023,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.94,7,0.2,75.6,Aug,2023,23-Aug,7.50%,Profitable,High
980,US-2023-124688,8/27/2023,8/29/2023,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0,300.74,Aug,2023,23-Aug,25.00%,Profitable,High
984,US-2023-124688,8/27/2023,8/29/2023,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,5,0,168.19,Aug,2023,23-Aug,29.00%,Profitable,High
987,US-2023-169775,8/29/2023,9/2/2023,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.18,4,0.7,-336.78,Aug,2023,23-Aug,-66.70%,Loss,High
1003,US-2023-152268,9/2/2023,9/7/2023,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.17,Sep,2023,23-Sep,47.00%,Profitable,High
1007,US-2023-158281,9/2/2023,9/7/2023,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.27,Sep,2023,23-Sep,-21.70%,Loss,High
1017,US-2023-131002,9/7/2023,9/12/2023,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.69,Sep,2023,23-Sep,26.00%,Profitable,High
1039,US-2023-107818,9/8/2023,9/14/2023,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.99,Sep,2023,23-Sep,12.50%,Profitable,High
1040,US-2023-139892,9/8/2023,9/12/2023,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86,Sep,2023,23-Sep,-1.40%,Loss,High
1041,US-2023-146283,9/8/2023,9/15/2023,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,Sep,2023,23-Sep,-1.40%,Loss,High
1064,US-2023-139892,9/8/2023,9/12/2023,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,Sep,2023,23-Sep,-16.70%,Loss,High
1066,US-2023-126403,9/9/2023,9/12/2023,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0,212.19,Sep,2023,23-Sep,27.00%,Profitable,High
1075,US-2023-126403,9/9/2023,9/12/2023,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.65,Sep,2023,23-Sep,18.00%,Profitable,High
1077,US-2023-115196,9/9/2023,9/13/2023,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-572,Sep,2023,23-Sep,-44.00%,Loss,High
1079,US-2023-125731,9/10/2023,9/16/2023,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.7,Sep,2023,23-Sep,10.00%,Profitable,High
1086,US-2023-116246,9/12/2023,9/17/2023,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.29,6,0.1,420.59,Sep,2023,23-Sep,11.10%,Profitable,High
1117,US-2023-160766,9/14/2023,9/14/2023,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0,198.43,Sep,2023,23-Sep,33.00%,Profitable,High
1128,US-2023-160766,9/14/2023,9/14/2023,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0,1371.98,Sep,2023,23-Sep,49.00%,Profitable,High
1149,US-2023-168130,9/19/2023,9/19/2023,Same Day,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.1,7,0.1,177.42,Sep,2023,23-Sep,20.00%,Profitable,High
1155,US-2023-106992,9/19/2023,9/21/2023,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,3,0.4,-510,Sep,2023,23-Sep,-16.70%,Loss,High
1156,US-2023-127299,9/19/2023,9/24/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.99,3,0.5,-944.99,Sep,2023,23-Sep,-36.00%,Loss,High
1157,US-2023-106992,9/19/2023,9/21/2023,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96,7,0.4,-252,Sep,2023,23-Sep,-10.00%,Loss,High
1159,US-2023-125997,9/20/2023,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.57,2,0.2,-10.02,Sep,2023,23-Sep,-1.30%,Loss,High
1161,US-2023-125997,9/20/2023,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.78,2,0.1,140.4,Sep,2023,23-Sep,22.20%,Profitable,High
1163,US-2023-134614,9/20/2023,9/25/2023,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68,Sep,2023,23-Sep,-66.00%,Loss,High
1174,US-2023-125997,9/20/2023,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0,661.46,Sep,2023,23-Sep,49.00%,Profitable,High
1175,US-2023-125997,9/20/2023,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0,157.49,Sep,2023,23-Sep,25.00%,Profitable,High
1190,US-2023-135972,9/21/2023,9/23/2023,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0,701.99,Sep,2023,23-Sep,39.00%,Profitable,High
1193,US-2023-156160,9/22/2023,9/29/2023,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.53,4,0.1,83.71,Sep,2023,23-Sep,14.40%,Profitable,High
1204,US-2023-116904,9/23/2023,9/28/2023,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0,4630.48,Sep,2023,23-Sep,49.00%,Profitable,High
1221,US-2023-132451,9/26/2023,9/27/2023,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.55,3,0.2,73.19,Sep,2023,23-Sep,12.50%,Profitable,High
1234,US-2023-133130,9/27/2023,10/1/2023,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.29,Sep,2023,23-Sep,7.50%,Profitable,High
1245,US-2023-126683,9/29/2023,10/1/2023,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0,399.3,Sep,2023,23-Sep,17.00%,Profitable,High
1256,US-2023-111962,9/29/2023,10/4/2023,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0,153.47,Sep,2023,23-Sep,19.00%,Profitable,High
1257,US-2023-124856,9/29/2023,10/3/2023,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0,362.84,Sep,2023,23-Sep,26.00%,Profitable,High
1259,US-2023-122931,9/29/2023,10/3/2023,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.63,6,0.2,-337.81,Sep,2023,23-Sep,-18.80%,Loss,High
1260,US-2023-146969,9/29/2023,10/3/2023,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.05,Sep,2023,23-Sep,32.50%,Profitable,High
1263,US-2023-141649,9/30/2023,9/30/2023,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.41,6,0.2,59.66,Sep,2023,23-Sep,7.50%,Profitable,High
1288,US-2023-166891,10/4/2023,10/6/2023,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.55,Oct,2023,23-Oct,-1.10%,Loss,High
1319,US-2023-103492,10/10/2023,10/15/2023,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.95,6,0.2,72,Oct,2023,23-Oct,10.00%,Profitable,High
1320,US-2023-103492,10/10/2023,10/15/2023,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.94,7,0.2,66.15,Oct,2023,23-Oct,8.70%,Profitable,High
1334,US-2023-151995,10/13/2023,10/15/2023,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.65,Oct,2023,23-Oct,24.00%,Profitable,High
1344,US-2023-151330,10/14/2023,10/17/2023,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,9,0,260.61,Oct,2023,23-Oct,16.00%,Profitable,High
1353,US-2023-163748,10/14/2023,10/18/2023,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.99,Oct,2023,23-Oct,31.30%,Profitable,High
1362,US-2023-110408,10/18/2023,10/20/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.96,Oct,2023,23-Oct,13.00%,Profitable,High
1363,US-2023-115084,10/18/2023,10/22/2023,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0,145.28,Oct,2023,23-Oct,24.00%,Profitable,High
1370,US-2023-110408,10/18/2023,10/20/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0,362.69,Oct,2023,23-Oct,26.00%,Profitable,High
1387,US-2023-137092,10/20/2023,10/22/2023,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.58,Oct,2023,23-Oct,6.20%,Profitable,High
1390,US-2023-100916,10/21/2023,10/26/2023,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,4,0,112.35,Oct,2023,23-Oct,19.00%,Profitable,High
1407,US-2023-101931,10/28/2023,10/31/2023,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,617,6,0.15,-36.29,Oct,2023,23-Oct,-5.90%,Loss,High
1415,US-2023-154627,10/29/2023,10/31/2023,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.95,6,0.2,341.99,Oct,2023,23-Oct,12.50%,Profitable,High
1416,US-2023-145387,10/31/2023,11/2/2023,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0,481.47,Oct,2023,23-Oct,30.00%,Profitable,High
1421,US-2023-108609,10/31/2023,11/2/2023,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.66,8,0.4,-734.53,Oct,2023,23-Oct,-51.70%,Loss,High
1433,US-2023-167262,10/31/2023,11/3/2023,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.34,8,0.2,83.51,Oct,2023,23-Oct,11.30%,Profitable,High
1437,US-2023-137155,11/1/2023,11/5/2023,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0,154.84,Nov,2023,23-Nov,29.00%,Profitable,High
1453,US-2023-134313,11/1/2023,11/7/2023,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4,0.2,248,Nov,2023,23-Nov,12.50%,Profitable,High
1454,US-2023-102673,11/1/2023,11/5/2023,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.12,Nov,2023,23-Nov,11.30%,Profitable,High
