Order ID,Order Date,Ship Date,Customer Name,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month-Year,Profit Margin,Profit Flag,Sale Band,Region
US-2023-168312,3/1/2023,3/7/2023,Giulietta Weimer,Consumer,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.35,3,8.58,23-Mar,6.20%,Profitable,Medium,Central
US-2023-143707,3/1/2023,3/5/2023,Hallie Redmond,Home Office,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,1.6,23-Mar,27.00%,Profitable,Low,East
US-2023-107524,3/2/2023,3/8/2023,Kristina Nunn,Home Office,Office Supplies,Envelopes,Staple envelope,11.36,2,5.34,23-Mar,47.00%,Profitable,Low,East
US-2023-111157,3/2/2023,3/6/2023,Nicole Hansen,Corporate,Office Supplies,Paper,Xerox 1971,3.42,1,1.07,23-Mar,31.30%,Profitable,Low,East
US-2023-107524,3/2/2023,3/8/2023,Kristina Nunn,Home Office,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,17.47,23-Mar,48.00%,Profitable,Low,East
US-2023-111157,3/2/2023,3/6/2023,Nicole Hansen,Corporate,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,32.13,23-Mar,21.30%,Profitable,Medium,East
US-2023-127978,3/3/2023,3/8/2023,Jill Stevenson,Corporate,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,-199.62,23-Mar,-66.00%,Loss,Medium,East
US-2023-105648,3/3/2023,3/7/2023,Eva Jacobs,Consumer,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,-23.49,23-Mar,-3.80%,Loss,High,West
US-2023-130421,3/3/2023,3/7/2023,Sam Craven,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3,-459.61,23-Mar,-260.00%,Loss,Medium,Central
US-2023-155852,3/3/2023,3/7/2023,Ashley Jarboe,Consumer,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,3.4,23-Mar,17.50%,Profitable,Low,South
US-2023-127964,3/3/2023,3/8/2023,Anne Pryor,Home Office,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,9.18,23-Mar,36.30%,Profitable,Low,East
US-2023-127964,3/3/2023,3/8/2023,Anne Pryor,Home Office,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,40.87,23-Mar,32.50%,Profitable,Medium,East
US-2023-127978,3/3/2023,3/8/2023,Jill Stevenson,Corporate,Office Supplies,Labels,Avery 495,15.12,3,4.91,23-Mar,32.50%,Profitable,Low,East
US-2023-127978,3/3/2023,3/8/2023,Jill Stevenson,Corporate,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.67,8,-10.05,23-Mar,-22.50%,Loss,Low,East
US-2023-127964,3/3/2023,3/8/2023,Anne Pryor,Home Office,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,4.6,23-Mar,46.00%,Profitable,Low,East
US-2023-117016,3/4/2023,3/9/2023,Sanjit Chand,Consumer,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.55,3,2.33,23-Mar,15.00%,Profitable,Low,South
US-2023-116239,3/4/2023,3/4/2023,Clay Ludtke,Consumer,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.75,23-Mar,5.00%,Profitable,Medium,South
US-2023-169061,3/5/2023,3/8/2023,Aimee Bixby,Consumer,Office Supplies,Art,Newell 345,59.52,3,15.48,23-Mar,26.00%,Profitable,Low,East
US-2023-169061,3/5/2023,3/8/2023,Aimee Bixby,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6,16.75,23-Mar,33.80%,Profitable,Low,East
US-2023-169061,3/5/2023,3/8/2023,Aimee Bixby,Consumer,Office Supplies,Paper,Xerox 1891,97.82,2,45.98,23-Mar,47.00%,Profitable,Low,East
US-2023-169061,3/5/2023,3/8/2023,Aimee Bixby,Consumer,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,5.4,23-Mar,29.00%,Profitable,Low,East
US-2023-169061,3/5/2023,3/8/2023,Aimee Bixby,Consumer,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,177.59,23-Mar,37.00%,Profitable,Medium,East
US-2023-104563,3/7/2023,3/12/2023,Craig Molinari,Corporate,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.7,6,21.84,23-Mar,5.00%,Profitable,Medium,West
US-2023-156587,3/7/2023,3/8/2023,Aaron Bergman,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,5.48,23-Mar,11.30%,Profitable,Low,West
US-2023-104563,3/7/2023,3/12/2023,Craig Molinari,Corporate,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.57,2,54.18,23-Mar,11.30%,Profitable,Medium,West
US-2023-104563,3/7/2023,3/12/2023,Craig Molinari,Corporate,Office Supplies,Art,Newell Chalk Holder,20.65,5,9.5,23-Mar,46.00%,Profitable,Low,West
US-2023-156587,3/7/2023,3/8/2023,Aaron Bergman,Consumer,Office Supplies,Art,Newell 330,17.94,3,4.66,23-Mar,26.00%,Profitable,Low,West
US-2023-131982,3/7/2023,3/11/2023,Nora Pelletier,Home Office,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,33.64,23-Mar,31.30%,Profitable,Medium,West
US-2023-104563,3/7/2023,3/12/2023,Craig Molinari,Corporate,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0,23-Mar,0.00%,Loss,Medium,West
US-2023-156587,3/7/2023,3/8/2023,Aaron Bergman,Consumer,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,4.86,23-Mar,2.00%,Profitable,Medium,West
US-2023-140116,3/10/2023,3/17/2023,Kean Thornton,Consumer,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.17,4,9.36,23-Mar,11.30%,Profitable,Low,West
US-2023-100279,3/10/2023,3/14/2023,Scott Williamson,Consumer,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,10.74,23-Mar,48.00%,Profitable,Low,Central
US-2023-140116,3/10/2023,3/17/2023,Kean Thornton,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.41,3,-15.91,23-Mar,-2.50%,Loss,High,West
US-2023-166884,3/11/2023,3/16/2023,Chloris Kastensmidt,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,2.29,23-Mar,27.50%,Profitable,Low,East
US-2023-114790,3/11/2023,3/13/2023,Filia McAdams,Corporate,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,38.16,23-Mar,26.00%,Profitable,Medium,South
US-2023-103338,3/11/2023,3/15/2023,Richard Bierner,Consumer,Office Supplies,Art,Economy #2 Pencils,7.98,3,2.07,23-Mar,26.00%,Profitable,Low,West
US-2023-166884,3/11/2023,3/16/2023,Chloris Kastensmidt,Consumer,Office Supplies,Fasteners,Stockwell Push Pins,10.46,6,1.7,23-Mar,16.30%,Profitable,Low,East
US-2023-114790,3/11/2023,3/13/2023,Filia McAdams,Corporate,Office Supplies,Paper,Xerox 198,14.94,3,7.02,23-Mar,47.00%,Profitable,Low,South
US-2023-158337,3/11/2023,3/14/2023,Kelly Andreada,Consumer,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,49.01,23-Mar,45.00%,Profitable,Medium,East
US-2023-114790,3/11/2023,3/13/2023,Filia McAdams,Corporate,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,14.17,23-Mar,43.00%,Profitable,Low,South
US-2023-114790,3/11/2023,3/13/2023,Filia McAdams,Corporate,Technology,Phones,Panasonic KX-TG9471B,587.97,3,164.63,23-Mar,28.00%,Profitable,High,South
CA-2023-139675,3/13/2023,3/18/2023,Nicole Fjeld,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,102.95,23-Mar,11.20%,Profitable,High,West
CA-2023-139675,3/13/2023,3/18/2023,Nicole Fjeld,Home Office,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77,23-Mar,28.00%,Profitable,Medium,West
US-2023-125521,3/14/2023,3/19/2023,Christine Kargatis,Home Office,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,284.98,23-Mar,25.00%,Profitable,High,South
US-2023-157623,3/14/2023,3/18/2023,Dean Katz,Corporate,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,1.25,23-Mar,37.00%,Profitable,Low,West
US-2023-114510,3/14/2023,3/19/2023,Jason Fortune-,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4,11.17,23-Mar,33.80%,Profitable,Low,West
US-2023-114510,3/14/2023,3/19/2023,Jason Fortune-,Consumer,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2,20.17,23-Mar,32.50%,Profitable,Low,West
US-2023-100293,3/14/2023,3/18/2023,Neil Französisch,Home Office,Office Supplies,Paper,Xerox 1887,91.06,6,31.87,23-Mar,35.00%,Profitable,Low,South
US-2023-157623,3/14/2023,3/18/2023,Dean Katz,Corporate,Office Supplies,Paper,Xerox 1972,10.56,2,4.75,23-Mar,45.00%,Profitable,Low,West
US-2023-152618,3/14/2023,3/17/2023,Rick Bensley,Home Office,Office Supplies,Paper,Xerox 1963,8.45,2,2.64,23-Mar,31.30%,Profitable,Low,Central
US-2023-114510,3/14/2023,3/19/2023,Jason Fortune-,Consumer,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,3.24,23-Mar,4.00%,Profitable,Low,West
US-2023-114510,3/14/2023,3/19/2023,Jason Fortune-,Consumer,Office Supplies,Storage,Staple magnet,21.36,2,5.77,23-Mar,27.00%,Profitable,Low,West
US-2023-114510,3/14/2023,3/19/2023,Jason Fortune-,Consumer,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,6.62,23-Mar,8.00%,Profitable,Low,West
US-2023-152618,3/14/2023,3/17/2023,Rick Bensley,Home Office,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,156.05,23-Mar,27.10%,Profitable,High,Central
US-2023-149958,3/15/2023,3/19/2023,Alan Shonely,Consumer,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,3,5.14,23-Mar,11.30%,Profitable,Low,South
US-2023-149958,3/15/2023,3/19/2023,Alan Shonely,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,-5.53,23-Mar,-76.70%,Loss,Low,South
US-2023-149958,3/15/2023,3/19/2023,Alan Shonely,Consumer,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4,-31.67,23-Mar,-73.30%,Loss,Low,South
US-2023-149958,3/15/2023,3/19/2023,Alan Shonely,Consumer,Office Supplies,Paper,Xerox 1889,131.9,3,47.82,23-Mar,36.30%,Profitable,Medium,South
US-2023-149958,3/15/2023,3/19/2023,Alan Shonely,Consumer,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,17.85,23-Mar,12.50%,Profitable,Medium,South
US-2023-157609,3/16/2023,3/21/2023,Kristina Nunn,Home Office,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,29.5,23-Mar,6.30%,Profitable,Medium,South
US-2023-148838,3/17/2023,3/21/2023,Christine Phan,Corporate,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,4,-553.65,23-Mar,-51.70%,Loss,High,East
US-2023-148838,3/17/2023,3/21/2023,Christine Phan,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,7,-447.59,23-Mar,-28.30%,Loss,High,East
US-2023-148838,3/17/2023,3/21/2023,Christine Phan,Corporate,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.91,3,-122.78,23-Mar,-20.00%,Loss,High,East
US-2023-118339,3/17/2023,3/24/2023,Bradley Nguyen,Consumer,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,36.57,23-Mar,39.00%,Profitable,Low,Central
US-2023-164763,3/17/2023,3/21/2023,Mark Haberlin,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,8.49,23-Mar,26.00%,Profitable,Low,South
US-2023-158442,3/17/2023,3/17/2023,Annie Zypern,Consumer,Office Supplies,Art,Newell 333,4.45,2,0.33,23-Mar,7.50%,Profitable,Low,Central
US-2023-118339,3/17/2023,3/24/2023,Bradley Nguyen,Consumer,Office Supplies,Art,Newell 35,19.68,6,5.71,23-Mar,29.00%,Profitable,Low,Central
US-2023-118339,3/17/2023,3/24/2023,Bradley Nguyen,Consumer,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,17.22,23-Mar,48.00%,Profitable,Low,Central
US-2023-164763,3/17/2023,3/21/2023,Mark Haberlin,Corporate,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,14.92,23-Mar,49.00%,Profitable,Low,South
US-2023-164763,3/17/2023,3/21/2023,Mark Haberlin,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,5.37,23-Mar,47.00%,Profitable,Low,South
US-2023-118339,3/17/2023,3/24/2023,Bradley Nguyen,Consumer,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,25.1,23-Mar,47.00%,Profitable,Low,Central
US-2023-118339,3/17/2023,3/24/2023,Bradley Nguyen,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,23.59,23-Mar,50.00%,Profitable,Low,Central
US-2023-148838,3/17/2023,3/21/2023,Christine Phan,Corporate,Office Supplies,Paper,Xerox 1918,155.04,4,75.97,23-Mar,49.00%,Profitable,Medium,East
US-2023-158442,3/17/2023,3/17/2023,Annie Zypern,Consumer,Office Supplies,Paper,Xerox 1966,5.18,1,1.88,23-Mar,36.30%,Profitable,Low,Central
US-2023-158442,3/17/2023,3/17/2023,Annie Zypern,Consumer,Office Supplies,Paper,Xerox 1967,15.55,3,5.44,23-Mar,35.00%,Profitable,Low,Central
US-2023-148838,3/17/2023,3/21/2023,Christine Phan,Corporate,Office Supplies,Paper,Xerox 1926,34.86,7,16.38,23-Mar,47.00%,Profitable,Low,East
US-2023-164763,3/17/2023,3/21/2023,Mark Haberlin,Corporate,Office Supplies,Paper,EcoTones Memo Sheets,16,4,7.68,23-Mar,48.00%,Profitable,Low,South
US-2023-164763,3/17/2023,3/21/2023,Mark Haberlin,Corporate,Office Supplies,Paper,Xerox 1957,12.96,2,6.35,23-Mar,49.00%,Profitable,Low,South
US-2023-127859,3/17/2023,3/20/2023,Quincy Jones,Corporate,Office Supplies,Paper,Xerox 1909,126.62,6,41.15,23-Mar,32.50%,Profitable,Medium,East
US-2023-111871,3/18/2023,3/21/2023,Eileen Kiefer,Home Office,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,70.49,23-Mar,5.90%,Profitable,High,West
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,3,15.29,23-Mar,12.50%,Profitable,Medium,South
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.77,2,8.08,23-Mar,26.30%,Profitable,Low,South
US-2023-131275,3/18/2023,3/24/2023,Sample Company A,Home Office,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,14.43,23-Mar,13.00%,Profitable,Medium,West
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.02,3,1,23-Mar,12.50%,Profitable,Low,South
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Office Supplies,Fasteners,Staples,18.94,3,5.92,23-Mar,31.30%,Profitable,Low,South
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Office Supplies,Paper,Xerox 195,21.38,4,7.48,23-Mar,35.00%,Profitable,Low,South
US-2023-131275,3/18/2023,3/24/2023,Sample Company A,Home Office,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,334.11,23-Mar,18.00%,Profitable,High,West
US-2023-131275,3/18/2023,3/24/2023,Sample Company A,Home Office,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4,415.99,23-Mar,32.50%,Profitable,High,West
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,-1811.08,23-Mar,-8.00%,Loss,High,South
US-2023-145317,3/18/2023,3/23/2023,Sean Miller,Home Office,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,-16.43,23-Mar,-2.00%,Loss,High,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Furniture,Furnishings,Document Clip Frames,20.02,3,5.5,23-Mar,27.50%,Profitable,Low,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Furniture,Furnishings,Eldon Wave Desk Accessories,4.99,3,1.37,23-Mar,27.50%,Profitable,Low,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,-25.74,23-Mar,-76.70%,Loss,Low,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Office Supplies,Labels,Avery 501,11.81,4,3.99,23-Mar,33.80%,Profitable,Low,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Office Supplies,Storage,Crate-A-Files,26.16,3,1.96,23-Mar,7.50%,Profitable,Low,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,53.2,23-Mar,31.30%,Profitable,Medium,South
US-2023-103989,3/19/2023,3/21/2023,Matt Connell,Corporate,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,28.35,23-Mar,8.70%,Profitable,Medium,South
US-2023-155544,3/21/2023,3/25/2023,Gary McGarr,Consumer,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,-10.92,23-Mar,-5.00%,Loss,Medium,South
US-2023-155544,3/21/2023,3/25/2023,Gary McGarr,Consumer,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,6.59,23-Mar,20.00%,Profitable,Low,South
US-2023-163223,3/21/2023,3/25/2023,Kristen Hastings,Corporate,Office Supplies,Art,American Pencil,9.32,4,2.7,23-Mar,29.00%,Profitable,Low,South
US-2023-140004,3/21/2023,3/25/2023,Cassandra Brandow,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,1.59,23-Mar,26.30%,Profitable,Low,East
US-2023-140004,3/21/2023,3/25/2023,Cassandra Brandow,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.2,23-Mar,16.30%,Profitable,Low,East
US-2023-163223,3/21/2023,3/25/2023,Kristen Hastings,Corporate,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,59.01,23-Mar,48.00%,Profitable,Medium,South
US-2023-163223,3/21/2023,3/25/2023,Kristen Hastings,Corporate,Office Supplies,Labels,Avery 492,14.4,5,6.62,23-Mar,46.00%,Profitable,Low,South
US-2023-155544,3/21/2023,3/25/2023,Gary McGarr,Consumer,Office Supplies,Labels,Avery 505,59.2,5,22.2,23-Mar,37.50%,Profitable,Low,South
US-2023-163223,3/21/2023,3/25/2023,Kristen Hastings,Corporate,Office Supplies,Paper,Xerox 1919,122.97,3,60.26,23-Mar,49.00%,Profitable,Medium,South
US-2023-107405,3/21/2023,3/25/2023,Thomas Seio,Corporate,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,-3.86,23-Mar,-23.80%,Loss,Low,South
US-2023-163223,3/21/2023,3/25/2023,Kristen Hastings,Corporate,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,909.98,23-Mar,26.00%,Profitable,High,South
US-2023-148040,3/22/2023,3/26/2023,Beth Fritzler,Corporate,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36,23-Mar,-11.30%,Loss,Medium,West
US-2023-129609,3/22/2023,3/22/2023,Vivian Mathis,Consumer,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.51,23-Mar,40.00%,Profitable,Low,Central
US-2023-158057,3/22/2023,3/26/2023,Craig Carroll,Consumer,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5,-39.46,23-Mar,-76.70%,Loss,Low,South
US-2023-158057,3/22/2023,3/26/2023,Craig Carroll,Consumer,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.64,4,-5.86,23-Mar,-76.70%,Loss,Low,South
US-2023-148040,3/22/2023,3/26/2023,Beth Fritzler,Corporate,Office Supplies,Paper,Xerox 1951,74.35,3,23.24,23-Mar,31.30%,Profitable,Low,West
US-2023-164749,3/23/2023,3/26/2023,Bruce Geld,Consumer,Office Supplies,Labels,Avery 476,9.91,3,3.22,23-Mar,32.50%,Profitable,Low,South
US-2023-120838,3/23/2023,3/26/2023,Patrick O'Donnell,Consumer,Office Supplies,Storage,Economy Rollaway Files,330.4,2,85.9,23-Mar,26.00%,Profitable,Medium,West
US-2023-120838,3/23/2023,3/26/2023,Patrick O'Donnell,Consumer,Technology,Phones,Ooma Telo VoIP Home Phone System,604.75,6,37.8,23-Mar,6.30%,Profitable,High,West
US-2023-143637,3/24/2023,3/29/2023,Maurice Satty,Consumer,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57,23-Mar,36.00%,Profitable,Low,West
US-2023-147235,3/24/2023,3/28/2023,Carlos Daly,Consumer,Office Supplies,Paper,Xerox 190,24.9,5,11.7,23-Mar,47.00%,Profitable,Low,East
US-2023-148586,3/25/2023,4/1/2023,Annie Zypern,Consumer,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.79,7,65.21,23-Mar,17.80%,Profitable,Medium,East
US-2023-128237,3/25/2023,3/30/2023,Christina Anderson,Consumer,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,9.92,23-Mar,39.00%,Profitable,Low,West
US-2023-128237,3/25/2023,3/30/2023,Christina Anderson,Consumer,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,23-Mar,25.00%,Profitable,Low,West
US-2023-128237,3/25/2023,3/30/2023,Christina Anderson,Consumer,Office Supplies,Art,Newell 35,6.56,2,1.9,23-Mar,29.00%,Profitable,Low,West
US-2023-128237,3/25/2023,3/30/2023,Christina Anderson,Consumer,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,15.92,23-Mar,35.00%,Profitable,Low,West
US-2023-141838,3/26/2023,3/31/2023,Damala Kotsonis,Corporate,Office Supplies,Art,Newell 308,3.36,2,0.84,23-Mar,25.00%,Profitable,Low,West
US-2023-141838,3/26/2023,3/31/2023,Damala Kotsonis,Corporate,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43,23-Mar,33.80%,Profitable,Low,West
US-2023-100860,3/26/2023,3/30/2023,Cindy Stewart,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9,23-Mar,48.00%,Profitable,Low,West
US-2023-138436,3/26/2023,3/30/2023,Jonathan Doherty,Corporate,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.62,23-Mar,13.00%,Profitable,Low,West
US-2023-141838,3/26/2023,3/31/2023,Damala Kotsonis,Corporate,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,2.88,23-Mar,10.00%,Profitable,Low,West
